1.000000000000000056e-01,-5.270000000000000026e-05
3.300000000000000155e-01,-9.309999999999999970e-05
5.600000000000000533e-01,-7.899999999999999579e-05
7.900000000000000355e-01,-5.459999999999999901e-05
1.020000000000000018e+00,-3.660000000000000194e-05
1.250000000000000000e+00,-4.369999999999999834e-05
1.479999999999999982e+00,-3.270000000000000201e-05
1.709999999999999964e+00,-1.639999999999999883e-05
1.939999999999999947e+00,-1.469999999999999986e-05
2.169999999999999929e+00,2.280000000000000193e-06
2.399999999999999911e+00,-5.689999999999999732e-06
2.629999999999999893e+00,2.269999999999999950e-05
2.859999999999999876e+00,2.209999999999999847e-05
3.089999999999999858e+00,3.550000000000000231e-05
3.319999999999999840e+00,5.069999999999999908e-05
3.549999999999999822e+00,4.929999999999999893e-05
3.779999999999999805e+00,6.039999999999999769e-05
4.009999999999999787e+00,7.079999999999999976e-05
4.240000000000000213e+00,7.660000000000000522e-05
4.469999999999999751e+00,7.720000000000000625e-05
